#,Office No.,Company Name,Company Number,Has Valid Company Number,Incorporated,Status,SIC Code,Registered Address,Address Suffix,Address Exact Street Match,Cash At Bank,Net Assets,Turnover,Investigative Priority,Risk Tier (Objective),Priority Entity,Public Linkage Category,Manual Review Hypothesis (Unverified),Public Evidence Summary,Public Evidence URLs,Review Notes,Companies House Overview URL,Companies House Officers URL,Companies House Filing History URL,Primary OSINT Source,Source,Notes,Office Group Size,Company Number Inference Method,Company Number Confidence,sic_wave_cluster_id,sic_wave_cluster_size,sic_wave_recovery_candidate,formation_sequence_cluster_id,formation_sequence_cluster_size,formation_sequence_recovery_candidate,logistics_api_flag,carrier_api_capability_score,evidence_basis_shipping_layer,shipping_role_category,confidence_level_shipping_layer,Office No Clean,address_cluster_signal,delta_candidate_flag,infrastructure_layer,confidence_level,risk_it_services,risk_seo_agency,risk_logistics_shell,risk_ecommerce_operator,risk_formation_intermediary,risk_payment_linked,risk_telecom_sim_node,risk_shipping_label_node,risk_carrier_account_broker,risk_score_total,risk_level,director_name_primary,director_country_of_residence,director_nationality,psc_name,psc_country,shared_director_cluster_id,director_reuse_count,offshore_signal_flag,formation_agent_signal_flag,director_lookup_status,director_nationality_status,director_enrichment_note,director_registry_source_url,psc_registry_source_url,director_nationality_confidence,infrastructure_signature,director_cluster_id,director_cluster_size,multi_company_director_flag,shared_psc_flag,director_network_density_score,hub_control_probability,director_network_method,director_network_note,core_role_labels
101.0,130,Seo Link Buildiing Solutions Limited,15685432,Yes,2024-04-27,Active,"62020, 62090, 73110","Office 130, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,£1,£1,,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/15685432,https://find-and-update.company-information.service.gov.uk/company/15685432/officers,https://find-and-update.company-information.service.gov.uk/company/15685432/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,149.0,90.0,False,13.0,8.0,False,False,0.0,no_indicator,none_detected,LOW,130.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,True,False,False,False,False,False,False,False,2,MEDIUM,,,,,,,0,True,True,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|SEO,CLUSTER-0008,13,True,True,59,MEDIUM,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; SEO agency
353.0,389,Techlaya Marketing Agency Limited,16449970,Yes,2025-05-14,Active,73110,"Office 389, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,,,,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/16449970,https://find-and-update.company-information.service.gov.uk/company/16449970/officers,https://find-and-update.company-information.service.gov.uk/company/16449970/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,180.0,21.0,False,38.0,10.0,False,False,0.0,no_indicator,none_detected,LOW,389.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,True,False,False,False,False,False,False,False,2,MEDIUM,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|SEO,CLUSTER-0008,13,True,False,59,MEDIUM,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; SEO agency
,,Awais Seo Solutions Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,1002.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,True,False,False,False,False,False,False,False,2,MEDIUM,,,,,,,0,True,True,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|SEO,CLUSTER-0008,13,True,True,59,MEDIUM,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; SEO agency
585.0,623,Regaltech Consulting Ltd,—,No,,Active,,"Office 623, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,-,-,-,HIGH,HIGH,,,,,,No valid Companies House number in source row; Address suffix variant: United Kingdom,,,,open.endole.co.uk (no valid company number present),OSINT file,OSINT-listed; Companies House number not yet resolved.,,none,original_or_unresolved,,,False,62.0,9.0,True,False,0.0,no_indicator,none_detected,LOW,,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,False,False,False,True,False,False,False,False,2,MEDIUM,,,,,,,0,True,True,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|FORM,CLUSTER-0007,2,False,True,26,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; formation intermediary
635.0,678,Tech Drive Mobilephone & Computers LLC Limited,—,No,,Active,,"Office 678, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,-,"-£4,455",-,HIGH,HIGH,,,,,,No valid Companies House number in source row; Address suffix variant: United Kingdom,,,,open.endole.co.uk (no valid company number present),OSINT file,OSINT-listed; Companies House number not yet resolved.,,none,original_or_unresolved,,,False,67.0,10.0,True,False,0.0,no_indicator,none_detected,LOW,,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,False,False,False,False,False,True,False,False,2,MEDIUM,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|SIM,CLUSTER-0009,2,False,False,26,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; telecom/SIM node
,,Regaltech Consulting Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,623.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,False,False,False,True,False,False,False,False,2,MEDIUM,,,,,,,0,True,True,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|FORM,CLUSTER-0007,2,False,True,26,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; formation intermediary
,,Tech Drive Mobilephone & Computers LLC Limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,678.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,False,False,False,False,False,True,False,False,2,MEDIUM,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|SIM,CLUSTER-0009,2,False,False,26,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; telecom/SIM node
395.0,431,Eshop Tech Ltd,16621981,Yes,2025-08-01,Active,47910,"Office 431, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,Bank,Net Assets,Turnover,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/16621981,https://find-and-update.company-information.service.gov.uk/company/16621981/officers,https://find-and-update.company-information.service.gov.uk/company/16621981/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,85.0,97.0,False,43.0,10.0,False,False,0.0,no_indicator,none_detected,LOW,431.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,True,False,False,True,False,False,False,False,False,2,MEDIUM,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,IT|ECOM,CLUSTER-0006,1,False,False,23,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,IT services; ecommerce operator
71.0,90,Uk Formation Shopzilla Ltd,15082423,Yes,2023-08-18,Active,47910,"Office 90, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,,"-£4,066",,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/15082423,https://find-and-update.company-information.service.gov.uk/company/15082423/officers,https://find-and-update.company-information.service.gov.uk/company/15082423/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,85.0,97.0,False,9.0,8.0,False,False,0.0,no_indicator,none_detected,LOW,90.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,True,False,False,False,False,2,MEDIUM,,,,,,,0,False,True,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM|FORM,CLUSTER-0002,1,False,True,23,LOW,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator; formation intermediary
726.0,769,Al-Bashir Trading And Contracting Ltd,—,No,,Active,,"Office 769, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,-,-,-,HIGH,HIGH,,,,,,No valid Companies House number in source row; Shared office number: 2 entities; Address suffix variant: United Kingdom,,,,open.endole.co.uk (no valid company number present),OSINT file,OSINT-listed; Companies House number not yet resolved.,,none,original_or_unresolved,,,False,76.0,16.0,True,False,0.0,no_indicator,none_detected,LOW,,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,False,False,False,False,False,1,LOW,,,,,,,0,True,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM,CLUSTER-0001,70,True,True,70,HIGH,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator
423.0,460,All Zone Retail Limited,16696246,Yes,2025-09-05,Active,47910,"Office 460, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,,,,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/16696246,https://find-and-update.company-information.service.gov.uk/company/16696246/officers,https://find-and-update.company-information.service.gov.uk/company/16696246/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,85.0,97.0,False,46.0,9.0,False,False,0.0,no_indicator,none_detected,LOW,460.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,False,False,False,False,False,1,LOW,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM,CLUSTER-0001,70,True,False,70,HIGH,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator
712.0,760,Bluegate Trading Ltd,—,No,,Active,,"Office 760, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,-,-,-,HIGH,HIGH,,,,,,No valid Companies House number in source row; Shared office number: 2 entities; Address suffix variant: United Kingdom,,,,open.endole.co.uk (no valid company number present),OSINT file,OSINT-listed; Companies House number not yet resolved.,,none,original_or_unresolved,,,False,76.0,16.0,True,False,0.0,no_indicator,none_detected,LOW,,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,False,False,False,False,False,1,LOW,,,,,,,0,True,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM,CLUSTER-0001,70,True,True,70,HIGH,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator
497.0,531,Bluepeak Trading Ltd,16817127,Yes,2025-10-29,Active,47910,"Office 531, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,,,,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/16817127,https://find-and-update.company-information.service.gov.uk/company/16817127/officers,https://find-and-update.company-information.service.gov.uk/company/16817127/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,85.0,97.0,False,53.0,10.0,False,False,0.0,no_indicator,none_detected,LOW,531.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,False,False,False,False,False,1,LOW,,,,,,,0,True,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM,CLUSTER-0001,70,True,True,70,HIGH,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator
364.0,400,Charming Store Ltd,16494870,Yes,2025-06-04,Active,47910,"Office 400, 85 Dunstall Hill, Wolverhampton, WV6 0SR, England",England,Yes,,,,LOW,LOW,,,,,,Direct Companies House verification possible from URL fields,https://find-and-update.company-information.service.gov.uk/company/16494870,https://find-and-update.company-information.service.gov.uk/company/16494870/officers,https://find-and-update.company-information.service.gov.uk/company/16494870/filing-history,Companies House URL ready + open.endole.co.uk,opengovuk,,,none,original_or_unresolved,85.0,97.0,False,40.0,8.0,False,False,0.0,no_indicator,none_detected,LOW,400.0,WV6_0SR_high_density_registration_node,True,formation_wave_gap_or_recent_registration_candidate,medium_inference,False,False,False,True,False,False,False,False,False,1,LOW,,,,,,,0,False,False,pending_registry_lookup,not_inferred_from_name,"Nationality and country fields should be filled only from verified Companies House officer/PSC records, not inferred from names or language patterns.",,,registry_only,ECOM,CLUSTER-0001,70,True,False,70,HIGH,heuristic_infrastructure_cluster,This layer groups companies by shared infrastructure/risk signatures. It is not a verified officer-name network and should not be treated as a confirmed director map.,ecommerce operator
